# Raw simulation data
#   No filters applied
#   Data scaled to the range from 0 to 1 for the envelope
#
Time;Sensor 1;Sensor 2;Sensor 3;Sensor 4;Sensor 5;Sensor 6;Sensor 7;Sensor 8
13.85;0.9971;0.99127;0.98471;0.91632;0.90781;0.97121;0.89671;0.94028
13.9;1.009;0.99253;0.9835;0.91548;0.8673;1.0346;0.91101;0.93583
13.95;1.0179;0.99301;0.98302;0.91525;0.8468;1.0448;0.91768;0.93361
14;1.0168;0.99281;0.98335;0.91642;0.77751;1.0533;0.92909;0.93319
14.05;1.0072;0.99201;0.98431;0.91918;0.68847;1.0544;0.93999;0.9352
14.1;0.99027;0.99083;0.98556;0.92324;0.69658;1.0125;0.93121;0.94193
14.15;0.96579;0.98944;0.98676;0.92803;0.63353;0.95457;0.96324;0.94914
14.2;0.94085;0.98792;0.98776;0.93297;0.62374;0.89672;0.97647;0.95615
14.25;0.93256;0.98618;0.98856;0.93753;0.64517;0.94597;0.99282;0.95748
14.3;0.95516;0.98399;0.98926;0.9412;0.65755;0.96011;0.98852;0.93301
14.35;0.98627;0.9812;0.99007;0.9436;0.73165;1.0483;0.96785;0.92452
14.4;0.99439;0.97796;0.99103;0.94463;0.82778;1.0318;0.93204;0.96952
14.45;0.9874;0.97493;0.99188;0.94459;0.8321;0.93799;0.88923;0.97127
14.5;0.97348;0.97293;0.99231;0.94402;0.94299;0.83057;0.82431;0.97267
14.55;0.95303;0.97283;0.9924;0.94362;1.0119;0.83851;0.80463;0.97235
14.6;0.94176;0.9748;0.99245;0.94378;0.92426;0.82748;0.83201;0.96867
14.65;0.95845;0.97797;0.99265;0.94443;0.92536;0.85793;0.84612;0.96062
14.7;1.0094;0.98103;0.99302;0.94522;0.96216;0.86249;0.86645;0.95843
14.75;1.0539;0.98285;0.99331;0.94577;0.99786;0.85553;0.87325;0.96194
14.8;1.0571;0.98338;0.99333;0.94562;0.9416;0.91238;0.87573;0.97201
14.85;1.0446;0.98295;0.9929;0.94445;0.94186;0.92695;0.89187;0.98029
14.9;1.0297;0.98244;0.99208;0.9423;0.93663;0.93043;0.90019;0.98907
14.95;1.0189;0.9825;0.99111;0.93969;0.94778;0.93791;0.88674;0.99891
15;0.99504;0.98423;0.9904;0.93753;0.96361;0.87598;0.88516;1.0075
15.05;0.95383;0.98701;0.9903;0.9368;0.98426;0.83367;0.88486;1.01
15.1;0.91221;0.98946;0.99081;0.93792;1.0011;0.8721;0.88836;1.0054
15.15;0.89532;0.9902;0.99167;0.94061;1.0152;0.90937;0.89665;0.99337
15.2;0.91695;0.98916;0.99234;0.94416;1.0185;0.90861;0.89547;0.98136
15.25;0.98097;0.98685;0.99231;0.94767;1.0488;0.90143;0.90178;0.96766
15.3;1.0513;0.98357;0.99138;0.95023;1.0802;0.8744;0.90777;0.95296
15.35;1.0697;0.97988;0.98977;0.95131;1.0799;0.83171;0.91532;0.93837
15.4;1.0669;0.97573;0.98806;0.95086;1.0676;0.85533;0.92471;0.9277
15.45;1.055;0.96996;0.98689;0.94946;1.0267;0.90679;0.94587;0.92449
15.5;1.0393;0.96031;0.98672;0.948;0.96542;0.92227;0.96484;0.92891
15.55;1.0306;0.94739;0.98755;0.94736;0.95895;0.92578;0.97447;0.93661
15.6;1.0197;0.93798;0.98894;0.94809;0.96576;0.89617;0.97807;0.94451
15.65;0.99411;0.93767;0.9902;0.9503;1.022;0.8579;0.97028;0.95091
15.7;0.95452;0.9455;0.99081;0.95365;1.0664;0.84939;0.9565;0.95427
15.75;0.91015;0.95943;0.99054;0.9575;1.0617;0.84211;0.95324;0.95748
15.8;0.87267;0.97546;0.98959;0.96121;1.0339;0.85509;0.94167;0.95834
15.85;0.85316;0.98278;0.98838;0.96428;0.99575;0.91174;0.94082;0.95559
15.9;0.86183;0.98188;0.98747;0.96656;0.91805;0.91837;0.94308;0.95245
15.95;0.9064;0.97925;0.98732;0.96821;0.93425;0.9409;0.93547;0.94862
16;0.97748;0.97561;0.9881;0.96956;0.92092;0.95952;0.92783;0.94115
16.05;1.0356;0.96983;0.9896;0.97098;0.95103;0.89978;0.92101;0.93209
16.1;1.053;0.96093;0.99128;0.97262;1.0084;0.87079;0.89923;0.92821
16.15;1.0449;0.94966;0.99262;0.97429;1.0786;0.89193;0.8822;0.93379
16.2;1.0343;0.94112;0.99326;0.97568;1.1164;0.87704;0.88522;0.94548
16.25;1.0251;0.94089;0.99312;0.97649;1.1284;0.89616;0.89914;0.95475
16.3;1.0171;0.94687;0.99235;0.97654;1.1431;0.90791;0.91281;0.96195
16.35;1.0121;0.95351;0.99117;0.97579;1.1561;0.87584;0.94332;0.96146
16.4;1.0087;0.95941;0.98976;0.97441;1.1643;0.88988;0.97846;0.95382
16.45;1.0019;0.9639;0.98831;0.97279;1.1754;0.89069;0.99164;0.94143
16.5;0.98635;0.96685;0.98721;0.97142;1.1705;0.83417;1.0075;0.93373
16.55;0.96526;0.96741;0.987;0.97076;1.1582;0.78267;1.0203;0.92447
16.6;0.94969;0.96501;0.98814;0.97097;1.14;0.80029;1.0367;0.93426
16.65;0.94547;0.95939;0.99044;0.97187;1.1009;0.7876;1.048;0.94792
16.7;0.94834;0.95213;0.99304;0.97314;1.0226;0.75279;1.0439;0.96195
16.75;0.95065;0.94742;0.99504;0.9744;0.93545;0.82284;1.0446;0.97729
16.8;0.9473;0.94932;0.99608;0.97542;0.84156;0.84026;1.048;0.99475
16.85;0.93868;0.95645;0.9961;0.97615;0.82128;0.83618;1.048;1.0128
16.9;0.93119;0.96385;0.99529;0.97652;0.78031;0.8731;1.05;1.0204
16.95;0.93179;0.96855;0.99403;0.97646;0.72602;0.97747;1.0433;1.0281
17;0.94167;0.96868;0.9927;0.97603;0.72107;1.028;1.0257;1.0351
17.05;0.95688;0.9676;0.99167;0.97562;0.81198;1.0292;0.99253;1.0372
17.1;0.97278;0.96892;0.99121;0.97581;0.87866;0.99296;0.93692;1.0399
17.15;0.98557;0.9695;0.99144;0.97694;0.91771;0.95635;0.94409;1.039
17.2;0.99174;0.9671;0.99232;0.97904;0.95258;0.95494;0.9344;1.0268
17.25;0.98883;0.96373;0.99358;0.98176;1.0215;0.99495;0.95594;1.0147
17.3;0.98173;0.96275;0.99484;0.98454;1.067;1.0358;0.92851;1.0119
